,Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,PDB file path,PKL file path,Distances,SASA,Change in SASA,MSA_depth_peptidase,MSA_depth_inhibitors
thermolysin_and_Pepsin_909_1,thermolysin,Pepsin_909,0.153,4160,0.466,0.939,0.56,93.845,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.625514,9.318743630997337,67.92582280776543,27893,6
thermolysin_and_Pepsin_909_2,thermolysin,Pepsin_909,0.183,3269,0.405,0.933,0.51,94.047,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.3386726,0.0,0.0,27893,6
thermolysin_and_Pepsin_909_3,thermolysin,Pepsin_909,0.189,3875,0.442,0.936,0.54,93.759,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.655745,6.368332675879189,46.41980228791595,27893,6
thermolysin_and_Pepsin_909_4,thermolysin,Pepsin_909,0.127,3892,0.419,0.935,0.522,93.31,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.2831354,4.149840783338506,30.24885766702024,27893,6
thermolysin_and_Pepsin_909_5,thermolysin,Pepsin_909,0.168,3635,0.414,0.935,0.518,93.471,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.7053995,4.966859802195128,36.20424084988066,27893,6
thermolysin_and_S8B_30_1,thermolysin,S8B_30,0.216,4526,0.538,0.943,0.619,94.08,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.7882867,0.0,0.0,27893,14
thermolysin_and_S8B_30_2,thermolysin,S8B_30,0.127,3407,0.394,0.934,0.502,93.634,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.306788,0.7914393746359182,5.768929037363643,27893,14
thermolysin_and_S8B_30_3,thermolysin,S8B_30,0.193,4945,0.499,0.941,0.587,93.705,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.308119,4.027830761517883,29.359506972212866,27893,14
thermolysin_and_S8B_30_4,thermolysin,S8B_30,0.187,3964,0.443,0.939,0.542,93.539,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.002816,0.0,0.0,27893,14
thermolysin_and_S8B_30_5,thermolysin,S8B_30,0.187,4408,0.478,0.94,0.571,93.661,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.185778,1.1451520475093038,8.347197663891711,27893,14
thermolysin_and_M36_225_1,thermolysin,M36_225,0.19,4072,0.521,0.947,0.606,94.888,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.3379755,0.032264062653707466,0.23517794776373985,27893,10
thermolysin_and_M36_225_2,thermolysin,M36_225,0.188,2981,0.435,0.941,0.536,94.508,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.458191,0.4334794052538126,3.159701182694166,27893,10
thermolysin_and_M36_225_3,thermolysin,M36_225,0.202,3900,0.515,0.945,0.601,94.73,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.543442,10.476306669015944,76.36348617986694,27893,10
thermolysin_and_M36_225_4,thermolysin,M36_225,0.186,3303,0.449,0.943,0.548,94.206,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.4330025,3.997963808254406,29.141801940771238,27893,10
thermolysin_and_M36_225_5,thermolysin,M36_225,0.185,3724,0.473,0.944,0.567,94.317,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.4345984,0.17896208066489117,1.3044834220051837,27893,10
thermolysin_and_Trypsin_3075_1,thermolysin,Trypsin_3075,0.183,3891,0.456,0.937,0.552,93.733,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.5740347,0.0,0.0,27893,9
thermolysin_and_Trypsin_3075_2,thermolysin,Trypsin_3075,0.188,3489,0.45,0.934,0.547,94.592,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.852442,0.0,0.0,27893,9
thermolysin_and_Trypsin_3075_3,thermolysin,Trypsin_3075,0.193,4380,0.475,0.938,0.567,93.858,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.3448668,0.06705320756460877,0.48876162668276674,27893,9
thermolysin_and_Trypsin_3075_4,thermolysin,Trypsin_3075,0.183,3673,0.43,0.937,0.531,93.217,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.6836667,0.8061412873606796,5.876093646480644,27893,9
thermolysin_and_Trypsin_3075_5,thermolysin,Trypsin_3075,0.206,3795,0.447,0.938,0.545,93.527,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.055954,0.0,0.0,27893,9
thermolysin_and_saccharopepsin_inh_1,thermolysin,saccharopepsin_inh,0.018,368,0.258,0.835,0.374,84.43,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.485609,8.019577047596652,58.4559883927156,27893,42
thermolysin_and_saccharopepsin_inh_2,thermolysin,saccharopepsin_inh,0.0,0,0.161,0.821,0.293,84.073,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,12.0794525,13.935292102967415,101.57658796535765,27893,42
thermolysin_and_saccharopepsin_inh_3,thermolysin,saccharopepsin_inh,0.361,9047,0.636,0.859,0.681,87.578,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,11.578654,12.662479980675293,92.29885546085934,27893,42
thermolysin_and_saccharopepsin_inh_4,thermolysin,saccharopepsin_inh,0.0,0,0.132,0.816,0.269,84.194,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,22.673145,14.514364574227729,105.79754044921444,27893,42
thermolysin_and_saccharopepsin_inh_5,thermolysin,saccharopepsin_inh,0.094,5210,0.299,0.846,0.408,82.944,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.957847,13.182663704908414,96.09055838551217,27893,42
thermolysin_and_S8B_2791_1,thermolysin,S8B_2791,0.19,4359,0.461,0.939,0.556,93.866,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.721208,0.06286768051598578,0.45825264608197225,27893,494
thermolysin_and_S8B_2791_2,thermolysin,S8B_2791,0.193,4419,0.474,0.939,0.567,93.978,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.975728,10.090053045825442,73.54802132681276,27893,494
thermolysin_and_S8B_2791_3,thermolysin,S8B_2791,0.184,4760,0.459,0.938,0.554,93.534,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.531393,0.0,0.0,27893,494
thermolysin_and_S8B_2791_4,thermolysin,S8B_2791,0.199,4064,0.435,0.937,0.535,93.421,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.800412,0.02967411708479843,0.216299417485228,27893,494
thermolysin_and_S8B_2791_5,thermolysin,S8B_2791,0.235,4450,0.481,0.94,0.573,93.791,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.6161447,0.0,0.0,27893,494
thermolysin_and_S8B_1280_1,thermolysin,S8B_1280,0.172,4118,0.481,0.942,0.573,94.395,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.506426,0.0,0.0,27893,10
thermolysin_and_S8B_1280_2,thermolysin,S8B_1280,0.131,3431,0.415,0.938,0.519,94.088,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.969557,6.428295822828137,46.85688332114685,27893,10
thermolysin_and_S8B_1280_3,thermolysin,S8B_1280,0.172,4491,0.488,0.942,0.579,94.395,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.701293,0.04131530589754219,0.30115391717721546,27893,10
thermolysin_and_S8B_1280_4,thermolysin,S8B_1280,0.155,4006,0.444,0.94,0.543,93.815,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.384641,0.7145191426319615,5.208245080778202,27893,10
thermolysin_and_S8B_1280_5,thermolysin,S8B_1280,0.173,4075,0.457,0.941,0.554,94.216,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.6455,4.912449945710709,35.80763864502303,27893,10
thermolysin_and_M36_284_1,thermolysin,M36_284,0.212,5084,0.526,0.941,0.609,93.81,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.289481,1.0969356616491928,7.995740663672227,27893,10
thermolysin_and_M36_284_2,thermolysin,M36_284,0.214,4438,0.477,0.936,0.569,93.61,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.446119,0.0,0.0,27893,10
thermolysin_and_M36_284_3,thermolysin,M36_284,0.205,4615,0.481,0.937,0.572,93.554,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.281281,0.7273023073063243,5.301423626403705,27893,10
thermolysin_and_M36_284_4,thermolysin,M36_284,0.215,4793,0.505,0.94,0.592,93.727,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.084593,0.0,0.0,27893,10
thermolysin_and_M36_284_5,thermolysin,M36_284,0.182,4255,0.458,0.937,0.554,93.543,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.3564816,0.0,0.0,27893,10
thermolysin_and_aspartic_peptide_inhibitor_2_1,thermolysin,aspartic_peptide_inhibitor_2,0.262,3229,0.614,0.953,0.682,96.064,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.09532,0.0,0.0,27893,6
thermolysin_and_aspartic_peptide_inhibitor_2_2,thermolysin,aspartic_peptide_inhibitor_2,0.422,3868,0.79,0.959,0.824,97.306,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.230281,0.0,0.0,27893,6
thermolysin_and_aspartic_peptide_inhibitor_2_3,thermolysin,aspartic_peptide_inhibitor_2,0.356,3530,0.706,0.957,0.756,96.719,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.0961766,0.0,0.0,27893,6
thermolysin_and_aspartic_peptide_inhibitor_2_4,thermolysin,aspartic_peptide_inhibitor_2,0.445,4180,0.802,0.961,0.834,97.388,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.162645,0.0,0.0,27893,6
thermolysin_and_aspartic_peptide_inhibitor_2_5,thermolysin,aspartic_peptide_inhibitor_2,0.252,3164,0.591,0.954,0.664,95.9,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.238981,0.48488097382836765,3.534375492589603,27893,6
thermolysin_and_M36_small_1_1,thermolysin,M36_small_1,0.261,2243,0.625,0.957,0.691,96.909,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.456339,1.904139840996583,13.879581900988288,27893,3
thermolysin_and_M36_small_1_2,thermolysin,M36_small_1,0.228,2215,0.555,0.955,0.635,96.736,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.108006,3.0144118833540787,21.972533591034907,27893,3
thermolysin_and_M36_small_1_3,thermolysin,M36_small_1,0.258,2266,0.594,0.956,0.666,96.622,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.077949,6.016020030217414,43.85173868516228,27893,3
thermolysin_and_M36_small_1_4,thermolysin,M36_small_1,0.268,2285,0.603,0.958,0.674,96.63,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.9401627,1.9158359103575469,13.964836433832984,27893,3
thermolysin_and_M36_small_1_5,thermolysin,M36_small_1,0.26,2257,0.593,0.958,0.666,96.604,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.718668,4.715187849118454,34.369763460299254,27893,3
thermolysin_and_M36_408_1,thermolysin,M36_408,0.205,3860,0.553,0.948,0.632,94.911,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.145939,0.04628574107924064,0.3373842195439948,27893,1
thermolysin_and_M36_408_2,thermolysin,M36_408,0.217,3538,0.514,0.945,0.6,94.942,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.1130757,0.0,0.0,27893,1
thermolysin_and_M36_408_3,thermolysin,M36_408,0.213,3922,0.529,0.947,0.612,94.78,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.7033596,0.0,0.0,27893,1
thermolysin_and_M36_408_4,thermolysin,M36_408,0.227,3781,0.525,0.948,0.609,94.49,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.966894,0.0,0.0,27893,1
thermolysin_and_M36_408_5,thermolysin,M36_408,0.228,3469,0.506,0.947,0.594,94.599,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.377926,3.8539653055142713,28.092173668009853,27893,1
thermolysin_and_Pepsin_405_1,thermolysin,Pepsin_405,0.225,3888,0.492,0.942,0.582,94.265,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.122521,0.0,0.0,27893,2
thermolysin_and_Pepsin_405_2,thermolysin,Pepsin_405,0.213,3711,0.478,0.939,0.57,94.288,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.6230364,0.0,0.0,27893,2
thermolysin_and_Pepsin_405_3,thermolysin,Pepsin_405,0.207,4044,0.483,0.941,0.574,94.115,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.403071,0.0,0.0,27893,2
thermolysin_and_Pepsin_405_4,thermolysin,Pepsin_405,0.249,3470,0.496,0.942,0.585,94.538,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.1347528,0.0,0.0,27893,2
thermolysin_and_Pepsin_405_5,thermolysin,Pepsin_405,0.215,3816,0.479,0.942,0.571,93.998,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.0493135,0.0,0.0,27893,2
thermolysin_and_S8B_1097_1,thermolysin,S8B_1097,0.187,4238,0.47,0.939,0.564,93.576,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.594232,3.665274634479839,26.716776984327133,27893,31
thermolysin_and_S8B_1097_2,thermolysin,S8B_1097,0.179,4116,0.452,0.935,0.549,93.851,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.316292,12.235854194385224,89.18911141034496,27893,31
thermolysin_and_S8B_1097_3,thermolysin,S8B_1097,0.182,4918,0.493,0.939,0.582,93.896,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.817745,2.840482642279221,20.70473534717706,27893,31
thermolysin_and_S8B_1097_4,thermolysin,S8B_1097,0.203,4114,0.473,0.938,0.566,93.662,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.190252,7.989381050834386,58.23588491022951,27893,31
thermolysin_and_S8B_1097_5,thermolysin,S8B_1097,0.195,4034,0.459,0.937,0.554,93.515,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.5581055,3.858851609754665,28.1277907263989,27893,31
thermolysin_and_Thermolysin_1166_1,thermolysin,Thermolysin_1166,0.166,3870,0.477,0.944,0.571,94.662,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.1769776,1.7616283951444773,12.840793025326025,27893,90
thermolysin_and_Thermolysin_1166_2,thermolysin,Thermolysin_1166,0.162,3563,0.449,0.942,0.548,94.528,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.5422664,0.1561624801761782,1.1382934629067585,27893,90
thermolysin_and_Thermolysin_1166_3,thermolysin,Thermolysin_1166,0.181,4096,0.478,0.943,0.571,94.494,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.413022,3.7595512445804604,27.403974375540933,27893,90
thermolysin_and_Thermolysin_1166_4,thermolysin,Thermolysin_1166,0.15,3597,0.442,0.941,0.541,94.006,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.619641,14.210833957589479,103.58505691077688,27893,90
thermolysin_and_Thermolysin_1166_5,thermolysin,Thermolysin_1166,0.204,3893,0.496,0.944,0.586,94.677,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.199182,0.0,0.0,27893,90
thermolysin_and_Pepsin_1630_1,thermolysin,Pepsin_1630,0.196,3644,0.465,0.941,0.56,94.248,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.543426,7.637996373071841,55.67458541491247,27893,122
thermolysin_and_Pepsin_1630_2,thermolysin,Pepsin_1630,0.044,2352,0.382,0.934,0.492,94.666,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,9.047337,8.12695952159547,59.23871653615767,27893,122
thermolysin_and_Pepsin_1630_3,thermolysin,Pepsin_1630,0.194,4041,0.466,0.94,0.561,94.198,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.324082,0.38358448321023203,2.79600906195956,27893,122
thermolysin_and_Pepsin_1630_4,thermolysin,Pepsin_1630,0.129,4061,0.434,0.939,0.535,94.185,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.4990497,2.849187707931498,20.768187972385,27893,122
thermolysin_and_Pepsin_1630_5,thermolysin,Pepsin_1630,0.141,4503,0.444,0.939,0.543,94.489,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.580751,6.141576519077071,44.76694014926067,27893,122
thermolysin_and_M36_70_1,thermolysin,M36_70,0.183,3652,0.517,0.949,0.604,95.247,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.5412307,1.4259258508354464,10.393803125850619,27893,89
thermolysin_and_M36_70_2,thermolysin,M36_70,0.185,3162,0.461,0.945,0.557,95.066,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.323459,2.2056282314846807,16.07717932418311,27893,89
thermolysin_and_M36_70_3,thermolysin,M36_70,0.195,3596,0.501,0.947,0.59,94.98,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.3658843,3.5502614110642154,25.87842707970126,27893,89
thermolysin_and_M36_70_4,thermolysin,M36_70,0.178,3364,0.473,0.946,0.567,94.85,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.975926,2.098478934458892,15.296150845243037,27893,89
thermolysin_and_M36_70_5,thermolysin,M36_70,0.203,3718,0.504,0.949,0.593,94.839,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.131848,1.193154464748707,8.697095012382148,27893,89
thermolysin_and_cp-113972_1,thermolysin,cp-113972,0.3,1641,0.676,0.96,0.733,97.452,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.5028386,3.759051031260252,27.400328240106802,27893,1
thermolysin_and_cp-113972_2,thermolysin,cp-113972,0.312,1669,0.672,0.959,0.729,97.606,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.357456,0.0,0.0,27893,1
thermolysin_and_cp-113972_3,thermolysin,cp-113972,0.284,1684,0.647,0.959,0.709,97.599,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.3252754,0.0,0.0,27893,1
thermolysin_and_cp-113972_4,thermolysin,cp-113972,0.457,2379,0.834,0.963,0.86,98.369,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.9599767,0.039035061792458886,0.2845328507359056,27893,1
thermolysin_and_cp-113972_5,thermolysin,cp-113972,0.42,2066,0.791,0.963,0.825,98.21,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.023351,0.0,0.0,27893,1
thermolysin_and_Pepsin_2081_1,thermolysin,Pepsin_2081,0.122,4287,0.449,0.94,0.547,94.205,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.282141,1.1796145350109415,8.598400284357034,27893,84
thermolysin_and_Pepsin_2081_2,thermolysin,Pepsin_2081,0.083,3938,0.402,0.936,0.509,93.96,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.806501,10.623621569591684,77.43728821045036,27893,84
thermolysin_and_Pepsin_2081_3,thermolysin,Pepsin_2081,0.165,4623,0.479,0.941,0.571,94.096,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.606744,0.0,0.0,27893,84
thermolysin_and_Pepsin_2081_4,thermolysin,Pepsin_2081,0.141,3702,0.433,0.938,0.534,93.667,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.087437,4.2348674424531785,30.868630676092856,27893,84
thermolysin_and_Pepsin_2081_5,thermolysin,Pepsin_2081,0.132,4394,0.441,0.94,0.541,93.926,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.055006,10.775451565665987,78.54400149913249,27893,84
thermolysin_and_Thermolysin_1_1,thermolysin,Thermolysin_1,0.179,5335,0.518,0.942,0.602,93.781,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.002667,0.0,0.0,27893,8
thermolysin_and_Thermolysin_1_2,thermolysin,Thermolysin_1,0.169,4394,0.464,0.936,0.559,93.5,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.839437,4.242359670788193,30.923242734807154,27893,8
thermolysin_and_Thermolysin_1_3,thermolysin,Thermolysin_1,0.182,5057,0.491,0.938,0.58,93.443,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.331118,0.0,0.0,27893,8
thermolysin_and_Thermolysin_1_4,thermolysin,Thermolysin_1,0.183,5156,0.499,0.939,0.587,93.305,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.777306,3.565880186878018,25.992274851505343,27893,8
thermolysin_and_Thermolysin_1_5,thermolysin,Thermolysin_1,0.176,5158,0.486,0.939,0.577,93.336,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.2669163,10.141640613875007,73.92405141683072,27893,8
thermolysin_and_S8B_1071_1,thermolysin,S8B_1071,0.206,3885,0.512,0.944,0.599,94.583,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.4054756,0.0,0.0,27893,4
thermolysin_and_S8B_1071_2,thermolysin,S8B_1071,0.207,3329,0.464,0.941,0.56,94.566,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.8441706,3.801074575114889,27.70664461779203,27893,4
thermolysin_and_S8B_1071_3,thermolysin,S8B_1071,0.227,4178,0.523,0.944,0.607,94.443,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.8444953,1.6862796736284136,12.29156406172763,27893,4
thermolysin_and_S8B_1071_4,thermolysin,S8B_1071,0.22,3734,0.487,0.944,0.579,94.151,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.3826685,0.07114532825767089,0.518589753317814,27893,4
thermolysin_and_S8B_1071_5,thermolysin,S8B_1071,0.23,3652,0.493,0.944,0.583,94.421,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,4.9557643,0.0965518291825532,0.703781829452243,27893,4
thermolysin_and_Pepsin_1546_1,thermolysin,Pepsin_1546,0.255,3348,0.595,0.952,0.666,96.045,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.938436,0.0,0.0,27893,7
thermolysin_and_Pepsin_1546_2,thermolysin,Pepsin_1546,0.202,3446,0.522,0.948,0.608,95.39,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.1512856,3.2197808405415707,23.469500987984336,27893,7
thermolysin_and_Pepsin_1546_3,thermolysin,Pepsin_1546,0.349,3970,0.679,0.955,0.734,96.675,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.166669,0.0,0.0,27893,7
thermolysin_and_Pepsin_1546_4,thermolysin,Pepsin_1546,0.351,3753,0.664,0.956,0.723,96.607,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.052111,0.0,0.0,27893,7
thermolysin_and_Pepsin_1546_5,thermolysin,Pepsin_1546,0.388,4428,0.713,0.957,0.762,96.844,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.993724,0.0,0.0,27893,7
thermolysin_and_S8B_69_1,thermolysin,S8B_69,0.197,3952,0.49,0.941,0.58,93.969,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.616897,0.0,0.0,27893,7
thermolysin_and_S8B_69_2,thermolysin,S8B_69,0.21,3606,0.465,0.938,0.559,93.965,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.069639,0.4496980806017819,3.277921718797157,27893,7
thermolysin_and_S8B_69_3,thermolysin,S8B_69,0.239,4396,0.531,0.943,0.613,94.405,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.0001383,0.14555849992219963,1.060999343408409,27893,7
